student_id,date,name,country,sql,excel,maths,python,poo,tableau,data_exploration,data_manipulation,data_viz,data_transformation,data_modelisation,data_deployement,pack_office,result_presentation,moyenne,admis,mention
GMC0000669,2021-06-22,Harbaoui Amine,Tunisie,92.52,6,93,32,45,66,92.52,32.48,93,32,45,6,77,6,49.4172,Non,refusée
GMC0000670,2021-06-23,Diakité Moussa,Côte d'ivoire,58.83,87,59,28,7,81,58.83,28.19,59,28,7,87,18,87,47.7384,Non,refusée
GMC0000671,2021-06-24,Ben Zoheir Mohamed,Tunisie,58.41,78,58,62,18,20,58.41,62.19,58,62,18,78,40,78,54.99059999999999,Oui,passable
GMC0000672,2021-06-25,Moukandjo Eto'o,Cameroun,76.43,15,76,65,48,100,76.43,64.61,76,65,48,15,62,15,56.964000000000006,Oui,passable
GMC0000673,2021-06-22,Diarra Lassana,Côte d'ivoire,79.97,52,80,6,60,100,79.97,6.15,80,6,60,52,86,52,51.459799999999994,Oui,passable
GMC0000674,2021-06-21,Odjo Koffi,Bénin,1.0,57,1,66,79,19,1.0,66.14,1,66,79,57,33,57,44.3082,Non,refusée
GMC0000675,2021-06-25,Agbo Komi,Bénin,32.13,76,32,89,28,87,32.13,88.79,32,89,28,76,26,76,58.2774,Oui,passable
GMC0000676,2021-06-24,Tchoutchoui Owona,Cameroun,70.11,2,70,19,84,93,70.11,19.38,70,19,84,2,75,2,45.4278,Non,refusée
GMC0000677,2021-06-22,Faye Fatou,Sénégal,79.79,40,80,19,44,41,79.79,19.47,80,19,44,40,13,40,46.30820000000001,Non,refusée
GMC0000678,2021-06-22,Kpatinvoh Akouvi,Bénin,46.82,69,47,65,81,13,46.82,65.08,47,65,81,69,3,69,59.690200000000004,Oui,passable
GMC0000679,2021-06-23,Idohou Foli,Bénin,23.13,82,23,54,38,39,23.13,53.99,23,54,38,82,83,82,47.8194,Non,refusée
GMC0000680,2021-06-24,Coulibaly Ibrahim,Côte d'ivoire,86.21,94,86,74,50,38,86.21,74.34,86,74,50,94,90,94,76.7906,Oui,bien
GMC0000681,2021-06-24,Kpalla Têko,Bénin,43.04,15,43,26,15,74,43.04,26.07,43,26,15,15,48,15,29.5262,Non,refusée
GMC0000682,2021-06-24,Tossoukpe Akouvi,Bénin,24.08,26,24,15,27,28,24.08,15.15,24,15,27,26,9,26,22.2692,Non,refusée
GMC0000683,2021-06-25,Koulibaly Adama,Côte d'ivoire,55.04,96,55,26,1,30,55.04,25.74,55,26,1,96,15,96,44.7208,Non,refusée
GMC0000684,2021-06-25,Balo Kossi,Bénin,62.54,85,63,26,32,71,62.54,26.29,63,26,32,85,12,85,51.4238,Oui,passable
GMC0000685,2021-06-25,Sylla Ibrahima,Sénégal,90.33,68,90,38,36,50,90.33,37.6,90,38,36,68,58,68,60.242200000000004,Oui,assez bien
GMC0000686,2021-06-25,Chebbi Ahmed,Tunisie,2.56,74,3,60,44,58,2.56,60.38,3,60,44,74,60,74,43.102799999999995,Non,refusée
GMC0000687,2021-06-24,Kallel Mohamed,Tunisie,82.48,79,82,49,31,80,82.48,49.21,82,49,31,79,72,79,63.882999999999996,Oui,assez bien
GMC0000688,2021-06-22,Moukandjo Eto'o,Cameroun,63.83,37,64,35,84,35,63.83,35.25,64,35,84,37,100,37,53.273199999999996,Oui,passable
GMC0000689,2021-06-24,El Mokni Mohamed,Tunisie,44.99,29,45,67,73,73,44.99,67.01,45,67,73,29,51,29,53.708400000000005,Oui,passable
GMC0000690,2021-06-22,Bakayoko Mamadou,Côte d'ivoire,63.64,76,64,41,69,62,63.64,40.71,64,41,69,76,38,76,60.1624,Oui,assez bien
GMC0000691,2021-06-24,Diarra Mamadou,Côte d'ivoire,56.56,64,57,16,17,54,56.56,16.34,57,16,17,64,97,64,41.2296,Non,refusée
GMC0000692,2021-06-21,Sane El Hadji,Sénégal,55.48,17,55,25,43,54,55.48,25.08,55,25,43,17,55,17,37.1306,Non,refusée
GMC0000693,2021-06-23,Natta Têko,Bénin,73.31,54,73,71,85,37,73.31,70.9,73,71,85,54,10,54,67.9494,Oui,assez bien
GMC0000694,2021-06-21,Agboyibor Komi,Bénin,93.58,76,94,20,69,55,93.58,19.92,94,20,69,76,71,76,63.6708,Oui,assez bien
GMC0000695,2021-06-22,Ngoumou Ewane,Cameroun,46.88,21,47,62,45,74,46.88,61.66,47,62,45,21,77,21,47.336999999999996,Non,refusée
GMC0000696,2021-06-22,Agbodjogbe Têko,Bénin,73.85,23,74,23,68,34,73.85,22.74,74,23,68,23,31,23,46.081199999999995,Non,refusée
GMC0000697,2021-06-21,Ghannouchi Mohamed,Tunisie,67.8,55,68,24,26,32,67.8,24.45,68,24,26,55,7,55,43.763000000000005,Non,refusée
GMC0000698,2021-06-25,Kane Khady,Sénégal,35.52,68,36,64,48,56,35.52,64.29,36,64,48,68,69,68,53.644,Oui,passable
GMC0000699,2021-06-21,Diarra Lassana,Côte d'ivoire,30.95,73,31,76,64,70,30.95,76.31,31,76,64,73,10,73,58.510799999999996,Oui,passable
GMC0000700,2021-06-24,Niang Ousmane,Sénégal,91.54,59,92,95,26,52,91.54,94.62,92,95,26,59,75,59,73.7042,Oui,bien
GMC0000701,2021-06-22,Houndonougbo Koffi,Bénin,100.0,60,100,84,44,68,100.0,84.11,100,84,44,60,27,60,75.8888,Oui,bien
GMC0000702,2021-06-25,Ben Larbi Mohamed,Tunisie,49.03,57,49,3,28,78,49.03,2.9,49,3,28,57,10,57,34.7932,Non,refusée
GMC0000703,2021-06-24,Diedhiou Anta,Sénégal,41.09,73,41,43,25,66,41.09,43.16,41,43,25,73,47,73,46.6184,Non,refusée
GMC0000704,2021-06-22,Diakité Adama,Côte d'ivoire,3.44,14,3,44,32,62,3.44,44.12,3,44,32,14,50,14,24.7052,Non,refusée
GMC0000705,2021-06-22,Kane Cheikh,Sénégal,100.0,38,100,54,50,41,100.0,54.29,100,54,50,38,66,38,63.741200000000006,Oui,assez bien
GMC0000706,2021-06-25,Anagonou Sègbè,Bénin,46.59,8,47,27,67,60,46.59,27.34,47,27,67,8,18,8,36.717800000000004,Non,refusée
GMC0000707,2021-06-25,Sylla Cheick,Côte d'ivoire,52.59,10,53,72,42,37,52.59,71.84,53,72,42,10,98,10,48.159800000000004,Non,refusée
GMC0000708,2021-06-22,Soltani Abderrahmane,Tunisie,52.89,74,53,38,63,61,52.89,38.39,53,38,63,74,77,74,55.489799999999995,Oui,passable
GMC0000709,2021-06-25,Kante Ndèye,Sénégal,56.47,65,56,48,14,73,56.47,47.51,56,48,14,65,56,65,49.611599999999996,Non,refusée
GMC0000710,2021-06-24,Onana Nyom,Cameroun,87.19,9,87,27,57,31,87.19,27.26,87,27,57,9,97,9,47.816399999999994,Non,refusée
GMC0000711,2021-06-23,Sylla Ibrahima,Sénégal,86.36,37,86,93,18,66,86.36,92.74,86,93,18,37,99,37,66.8066,Oui,assez bien
GMC0000712,2021-06-25,Drame Abdoulaye,Sénégal,67.61,15,68,71,93,11,67.61,71.34,68,71,93,15,96,15,60.507600000000004,Oui,assez bien
GMC0000713,2021-06-24,Badiane Lamine,Sénégal,86.66,93,87,13,100,35,86.66,12.54,87,13,100,93,50,93,66.74860000000001,Oui,assez bien
GMC0000714,2021-06-23,Ben Younes Mohamed,Tunisie,58.84,70,59,89,62,18,58.84,89.48,59,89,62,70,32,70,67.986,Oui,assez bien
GMC0000715,2021-06-22,Coulibaly Bakary,Côte d'ivoire,22.86,54,23,84,74,82,22.86,84.07,23,84,74,54,41,54,57.2,Oui,passable
GMC0000716,2021-06-21,Tchoutchoui Onana,Cameroun,59.08,83,59,82,59,88,59.08,82.16,59,82,59,83,18,83,70.687,Oui,bien
GMC0000717,2021-06-23,Sèdjo Akouvi,Bénin,4.67,63,5,49,82,1,4.67,48.62,5,49,82,63,29,63,41.546400000000006,Non,refusée
GMC0000718,2021-06-22,Ben Mohamed Mohamed,Tunisie,45.05,30,45,54,26,14,45.05,53.83,45,54,26,30,10,30,39.5634,Non,refusée
GMC0000719,2021-06-25,Coulibaly Mohamed,Côte d'ivoire,60.82,71,61,26,63,40,60.82,26.43,61,26,63,71,87,71,53.28020000000001,Oui,passable
GMC0000720,2021-06-22,Issa Ngando,Cameroun,36.49,68,36,53,87,23,36.49,52.58,36,53,87,68,82,68,55.823,Oui,passable
GMC0000721,2021-06-23,Boujelbene Mohamed,Tunisie,57.39,65,57,72,16,40,57.39,72.48,57,72,16,65,98,65,56.538000000000004,Oui,passable
GMC0000722,2021-06-25,Kiki Têko,Bénin,100.0,89,100,54,28,73,100.0,54.1,100,54,28,89,86,89,72.137,Oui,bien
GMC0000723,2021-06-23,Ouattara Cheick,Côte d'ivoire,3.94,18,4,51,81,52,3.94,50.56,4,51,81,18,66,18,35.4144,Non,refusée
GMC0000724,2021-06-22,Moudachirou Kossi,Bénin,37.22,87,37,75,13,32,37.22,74.65,37,75,13,87,18,87,53.309799999999996,Oui,passable
GMC0000725,2021-06-21,Fofana Ibrahima,Côte d'ivoire,35.48,27,35,81,85,30,35.48,81.05,35,81,85,27,71,27,54.898199999999996,Oui,passable
GMC0000726,2021-06-22,Thiam Sokhna,Sénégal,76.57,31,77,56,48,51,76.57,56.16,77,56,48,31,21,31,55.1036,Oui,passable
GMC0000727,2021-06-24,Fofana Cheick,Côte d'ivoire,50.45,49,50,49,100,58,50.45,49.24,50,49,100,49,5,49,57.0712,Oui,passable
GMC0000728,2021-06-22,Goudiaby Aminata,Sénégal,50.57,20,51,30,53,45,50.57,29.95,51,30,53,20,38,20,38.6958,Non,refusée
GMC0000729,2021-06-22,Tchuisseu Biya,Cameroun,8.01,8,8,35,59,69,8.01,34.84,8,35,59,8,17,8,26.336599999999997,Non,refusée
GMC0000730,2021-06-22,Diop Mamadou,Sénégal,70.31,43,70,79,79,54,70.31,78.8,70,79,79,43,50,43,67.5904,Oui,assez bien
GMC0000731,2021-06-25,Sarr Mariama,Sénégal,34.35,76,34,69,48,32,34.35,68.67,34,69,48,76,6,76,53.89860000000001,Oui,passable
GMC0000732,2021-06-25,Fayala Mohamed,Tunisie,18.74,43,19,20,40,74,18.74,19.9,19,20,40,43,53,43,30.318599999999996,Non,refusée
GMC0000733,2021-06-22,Zolou Akouvi,Bénin,65.38,86,65,75,19,70,65.38,74.69,65,75,19,86,52,86,64.6944,Oui,assez bien
GMC0000734,2021-06-24,Ondoa Chedjou,Cameroun,46.97,91,47,2,100,69,46.97,2.33,47,2,100,91,4,91,51.813199999999995,Oui,passable
GMC0000735,2021-06-24,Anagonou Sègbè,Bénin,17.98,13,18,61,100,79,17.98,60.78,18,61,100,13,54,13,45.3126,Non,refusée
GMC0000736,2021-06-25,Kotto Onana,Cameroun,58.12,97,58,46,53,72,58.12,45.98,58,46,53,97,55,97,62.252199999999995,Oui,assez bien
GMC0000737,2021-06-24,Ghannouchi Rached,Tunisie,66.76,73,67,20,36,4,66.76,20.23,67,20,36,73,34,73,46.9578,Non,refusée
GMC0000738,2021-06-21,Ouattara Ibrahima,Côte d'ivoire,53.73,26,54,45,37,53,53.73,45.37,54,45,37,26,38,26,42.8178,Non,refusée
GMC0000739,2021-06-23,Diarra Abdoulaye,Côte d'ivoire,58.18,89,58,32,16,71,58.18,31.9,58,32,16,89,37,89,50.4062,Oui,passable
GMC0000740,2021-06-22,Tchoutchoui Owona,Cameroun,41.18,92,41,26,49,66,41.18,25.79,41,26,49,92,16,92,48.8804,Non,refusée
GMC0000741,2021-06-21,Togbè Gbènè,Bénin,27.36,60,27,77,61,71,27.36,76.56,27,77,61,60,41,60,55.15520000000001,Oui,passable
GMC0000742,2021-06-25,Coulibaly Mohamed,Côte d'ivoire,91.9,76,92,51,51,45,91.9,51.08,92,51,51,76,32,76,67.7484,Oui,assez bien
GMC0000743,2021-06-23,Seck Awa,Sénégal,67.02,50,67,45,73,34,67.02,44.63,67,45,73,50,73,50,57.2232,Oui,passable
GMC0000744,2021-06-23,Zoumenou Gbènè,Bénin,32.41,91,32,53,41,73,32.41,52.65,32,53,41,91,88,91,54.0004,Oui,passable
GMC0000745,2021-06-21,Sane Aminata,Sénégal,52.55,45,53,60,56,77,52.55,59.69,53,60,56,45,28,45,54.25719999999999,Oui,passable
GMC0000746,2021-06-21,Fall Aminata,Sénégal,79.88,53,80,50,22,17,79.88,49.99,80,50,22,53,60,53,54.0354,Oui,passable
GMC0000747,2021-06-22,Tchoutchoui Owona,Cameroun,43.05,44,43,59,71,57,43.05,58.59,43,59,71,44,34,44,52.5582,Oui,passable
GMC0000748,2021-06-21,Zangnan Komi,Bénin,48.7,67,49,26,65,61,48.7,25.86,49,26,65,67,25,67,48.7338,Non,refusée
GMC0000749,2021-06-24,Nguiamba Doumbe,Cameroun,58.84,23,59,51,29,60,58.84,50.85,59,51,29,23,73,23,45.0686,Non,refusée
GMC0000750,2021-06-21,Eloundou Tchoutchoui,Cameroun,39.79,20,40,41,59,56,39.79,40.71,40,41,59,20,59,20,40.3074,Non,refusée
GMC0000751,2021-06-21,Fofana Mamadou,Côte d'ivoire,4.74,11,5,29,32,100,4.74,29.27,5,29,32,11,4,11,21.016199999999998,Non,refusée
GMC0000752,2021-06-23,Fofana Mamadou,Côte d'ivoire,27.42,88,27,73,25,33,27.42,73.24,27,73,25,88,41,88,52.446000000000005,Oui,passable
GMC0000753,2021-06-25,Zinsou Koffi,Bénin,76.35,52,76,55,67,24,76.35,54.92,76,55,67,52,44,52,61.2546,Oui,assez bien
GMC0000754,2021-06-24,Kouki Chokri,Tunisie,25.48,12,25,43,70,37,25.48,43.11,25,43,70,12,29,12,35.288,Non,refusée
GMC0000755,2021-06-21,Cisse Souleymane,Côte d'ivoire,58.8,19,59,52,39,22,58.8,51.56,59,52,39,19,8,19,43.2958,Non,refusée
GMC0000756,2021-06-21,Sessou Akouvi,Bénin,66.65,73,67,56,17,20,66.65,56.25,67,56,17,73,49,73,54.924,Oui,passable
GMC0000757,2021-06-24,Kallel Mohamed,Tunisie,76.64,86,77,12,68,28,76.64,11.89,77,12,68,86,99,86,57.6668,Oui,passable
GMC0000758,2021-06-25,Fouda Tchouassi,Cameroun,44.29,67,44,48,88,70,44.29,47.74,44,48,88,67,79,67,58.586800000000004,Oui,passable
GMC0000759,2021-06-25,Ndiaye Modou,Sénégal,59.11,21,59,96,40,50,59.11,96.16,59,96,40,21,74,21,58.7092,Oui,passable
GMC0000760,2021-06-24,Ndao Aminata,Sénégal,12.13,11,12,76,27,19,12.13,76.04,12,76,27,11,58,11,33.352399999999996,Non,refusée
GMC0000761,2021-06-22,Onguene Ngando,Cameroun,48.12,62,48,57,10,43,48.12,56.57,48,57,10,62,69,62,47.504400000000004,Non,refusée
GMC0000762,2021-06-23,Ben Jannet Mohamed,Tunisie,42.57,9,43,41,73,52,42.57,41.0,43,41,73,9,42,9,40.7288,Non,refusée
GMC0000763,2021-06-23,Ghannouchi Rached,Tunisie,31.81,86,32,85,53,61,31.81,84.97,32,85,53,86,63,86,62.836999999999996,Oui,assez bien
GMC0000764,2021-06-21,Koffi Anoh,Côte d'ivoire,43.85,67,44,48,26,46,43.85,48.44,44,48,26,67,33,67,46.7812,Non,refusée
GMC0000765,2021-06-24,Zouzou Owona,Cameroun,46.8,20,47,31,3,71,46.8,31.04,47,31,3,20,40,20,30.8952,Non,refusée
GMC0000766,2021-06-24,Dabo Anta,Sénégal,40.77,48,41,48,61,49,40.77,47.86,41,48,61,48,53,48,48.1246,Non,refusée
GMC0000767,2021-06-23,Tchoutchoui Owona,Cameroun,1.0,14,1,55,62,43,1.0,55.23,1,55,62,14,97,14,32.1124,Non,refusée
GMC0000768,2021-06-25,Fayala Mohamed,Tunisie,100.0,72,100,46,79,49,100.0,46.26,100,46,79,72,30,72,72.5728,Oui,bien
GMC0000769,2021-06-21,Khedher Houcine,Tunisie,67.14,67,67,80,38,27,67.14,80.16,67,80,38,67,54,67,64.23939999999999,Oui,assez bien
GMC0000770,2021-06-22,Sylla Ibrahima,Sénégal,46.06,23,46,53,8,50,46.06,53.02,46,53,8,23,23,23,37.013,Non,refusée
GMC0000771,2021-06-23,Traoré Amadou,Côte d'ivoire,84.53,93,85,73,41,51,84.53,73.43,85,73,41,93,48,93,74.16159999999999,Oui,bien
GMC0000772,2021-06-22,Ghanmi Nejib,Tunisie,51.71,82,52,17,40,100,51.71,16.7,52,17,40,82,27,82,47.7174,Non,refusée
GMC0000773,2021-06-25,Zock Nkoulou,Cameroun,57.81,3,58,25,85,33,57.81,24.97,58,25,85,3,91,3,41.714,Non,refusée
GMC0000774,2021-06-24,Marzouki Moncef,Tunisie,61.36,85,61,52,71,67,61.36,51.65,61,52,71,85,83,85,65.6674,Oui,assez bien
GMC0000775,2021-06-22,Alidou Foli,Bénin,30.29,91,30,44,55,23,30.29,43.98,30,44,55,91,77,91,50.91,Oui,passable
GMC0000776,2021-06-25,Faye Fatou,Sénégal,48.35,46,48,60,4,59,48.35,60.01,48,60,4,46,17,46,43.8358,Non,refusée
GMC0000777,2021-06-25,Cakpo Yayra,Bénin,14.54,30,15,43,25,44,14.54,43.23,15,43,25,30,36,30,29.003999999999998,Non,refusée
GMC0000778,2021-06-25,Sraieb Anis,Tunisie,46.51,72,47,70,26,65,46.51,69.58,47,70,26,72,42,72,55.669799999999995,Oui,passable
GMC0000779,2021-06-24,Atangana Tchuisseu,Cameroun,36.12,51,36,21,21,59,36.12,21.21,36,21,21,51,77,51,34.2246,Non,refusée
GMC0000780,2021-06-25,Kouassi Konan,Côte d'ivoire,37.45,100,37,82,47,46,37.45,81.79,37,82,47,100,17,100,63.9062,Oui,assez bien
GMC0000781,2021-06-21,Kodjo Akouvi,Bénin,67.33,60,67,1,33,65,67.33,1.0,67,1,33,60,4,60,40.4462,Non,refusée
GMC0000782,2021-06-22,Nkoulou Mvondo,Cameroun,43.87,11,44,57,53,78,43.87,56.53,44,57,53,11,20,11,43.3152,Non,refusée
GMC0000783,2021-06-23,Coulibaly Ibrahim,Côte d'ivoire,18.26,25,18,70,67,60,18.26,70.5,18,70,67,25,13,25,43.481399999999994,Non,refusée
GMC0000784,2021-06-22,Tchabi Kossi,Bénin,43.44,52,43,42,59,34,43.44,42.18,43,42,59,52,8,52,46.148,Non,refusée
GMC0000785,2021-06-22,El Kefi Mohamed,Tunisie,100.0,70,100,57,17,31,100.0,57.03,100,57,17,70,35,70,64.69239999999999,Oui,assez bien
GMC0000786,2021-06-24,Kpinakin Akouvi,Bénin,30.46,25,30,39,38,24,30.46,39.28,30,39,38,25,59,25,33.2518,Non,refusée
GMC0000787,2021-06-24,Tossou Foli,Bénin,52.0,6,52,45,92,57,52.0,45.21,52,45,92,6,57,6,47.562799999999996,Non,refusée
GMC0000788,2021-06-24,Djossou Adjovi,Bénin,16.51,36,17,33,23,36,16.51,32.54,17,33,23,36,91,36,28.4106,Non,refusée
GMC0000789,2021-06-25,Karoui Nabil,Tunisie,60.34,38,60,57,46,51,60.34,57.15,60,57,46,38,29,38,51.6376,Oui,passable
GMC0000790,2021-06-23,Biya Mvondo,Cameroun,55.11,46,55,64,67,23,55.11,64.41,55,64,67,46,68,46,56.7142,Oui,passable
GMC0000791,2021-06-22,Fodha Mohamed,Tunisie,61.96,68,62,55,62,1,61.96,55.27,62,55,62,68,69,68,59.023999999999994,Oui,passable
GMC0000792,2021-06-24,Monthe Foli,Bénin,50.74,6,51,1,37,38,50.74,1.0,51,1,37,6,11,6,24.4096,Non,refusée
GMC0000793,2021-06-22,Ghanmi Nejib,Tunisie,45.44,55,45,16,51,31,45.44,15.72,45,16,51,55,20,55,38.8742,Non,refusée
GMC0000794,2021-06-23,Ahouansou Kossi,Bénin,50.44,98,50,73,21,46,50.44,73.5,50,73,21,98,83,98,62.0996,Oui,assez bien
GMC0000795,2021-06-22,Tchuisseu N'Gog,Cameroun,100.0,98,100,62,76,60,100.0,62.26,100,62,76,98,63,98,82.89880000000001,Oui,très bien
GMC0000796,2021-06-24,Fotso Zoua,Cameroun,1.0,59,1,64,74,49,1.0,64.24,1,64,74,59,13,59,44.158199999999994,Non,refusée
GMC0000797,2021-06-23,Kouassi Konan,Côte d'ivoire,60.6,36,61,41,68,14,60.6,40.96,61,41,68,36,93,36,50.256800000000005,Oui,passable
GMC0000798,2021-06-23,Mezoued Mohamed,Tunisie,26.11,27,26,95,54,36,26.11,95.21,26,95,54,27,44,27,50.8192,Oui,passable
GMC0000799,2021-06-24,Dabo Anta,Sénégal,46.66,82,47,58,55,100,46.66,58.21,47,58,55,82,79,82,61.1712,Oui,assez bien
GMC0000800,2021-06-21,Dabo Awa,Sénégal,23.06,88,23,38,67,53,23.06,37.69,23,38,67,88,3,88,48.111599999999996,Non,refusée
GMC0000801,2022-06-20,Fouda Tchouassi,Cameroun,81.25,15,81,33,58,77,81.25,32.74,81,33,58,15,8,15,49.0892,Non,refusée
GMC0000802,2022-06-23,Brahmi Mohamed,Tunisie,64.28,52,64,57,16,61,64.28,57.43,64,57,16,52,10,52,50.8856,Oui,passable
GMC0000803,2022-06-23,Moukandjo Eto'o,Cameroun,57.43,85,57,76,65,28,57.43,75.94,57,76,65,85,42,85,67.8804,Oui,assez bien
GMC0000804,2022-06-21,Kane Khady,Sénégal,71.8,18,72,51,100,36,71.8,50.67,72,51,100,18,27,18,57.42360000000001,Oui,passable
GMC0000805,2022-06-23,Kante Ndèye,Sénégal,45.91,80,46,61,64,34,45.91,61.21,46,61,64,80,92,80,60.4042,Oui,assez bien
GMC0000806,2022-06-23,Balo Kossi,Bénin,67.24,40,67,76,84,40,67.24,75.62,67,76,84,40,40,40,65.2632,Oui,assez bien
GMC0000807,2022-06-20,Tossoukpe Kossi,Bénin,99.61,49,100,38,74,46,99.61,38.26,100,38,74,49,25,49,64.6352,Oui,assez bien
GMC0000808,2022-06-21,Moudachirou Kossi,Bénin,47.04,74,47,42,46,32,47.04,41.92,47,42,46,74,17,74,49.7132,Non,refusée
GMC0000809,2022-06-24,Odjo Koffi,Bénin,73.88,80,74,48,29,30,73.88,47.83,74,48,29,80,14,80,57.80959999999999,Oui,passable
GMC0000810,2022-06-21,Diakité Adama,Côte d'ivoire,20.49,95,20,28,45,10,20.49,28.44,20,28,45,95,83,95,42.2988,Non,refusée
GMC0000811,2022-06-21,Diallo Fatou,Sénégal,86.76,25,87,79,64,95,86.76,78.9,87,79,64,25,81,25,68.8634,Oui,assez bien
GMC0000812,2022-06-23,Aboh Kossi,Bénin,49.46,70,49,35,53,100,49.46,35.41,49,35,53,70,42,70,51.9872,Oui,passable
GMC0000813,2022-06-23,Moukandjo Eto'o,Cameroun,67.77,11,68,15,69,73,67.77,14.59,68,15,69,11,43,11,41.566,Non,refusée
GMC0000814,2022-06-24,Ben Jemaa Habib,Tunisie,29.7,58,30,70,50,22,29.7,69.98,30,70,50,58,23,58,49.55440000000001,Non,refusée
GMC0000815,2022-06-22,Saied Kais,Tunisie,1.0,36,1,1,7,47,1.0,1.0,1,1,7,36,12,36,11.056,Non,refusée
GMC0000816,2022-06-20,Mezri Marouane,Tunisie,21.85,25,22,39,68,52,21.85,38.56,22,39,68,25,70,25,36.848800000000004,Non,refusée
GMC0000817,2022-06-23,Koumagnon Gbènè,Bénin,42.3,83,42,58,36,70,42.3,57.89,42,58,36,83,23,83,54.5762,Oui,passable
GMC0000818,2022-06-21,Sessou Akouvi,Bénin,25.95,44,26,50,45,64,25.95,49.65,26,50,45,44,58,44,41.528999999999996,Non,refusée
GMC0000819,2022-06-20,Akplogan Akouvi,Bénin,66.77,4,67,41,49,38,66.77,40.6,67,41,49,4,57,4,42.819799999999994,Non,refusée
GMC0000820,2022-06-22,Goudiaby Aminata,Sénégal,51.58,78,52,32,54,78,51.58,32.12,52,32,54,78,76,78,53.468799999999995,Oui,passable
GMC0000821,2022-06-21,Bouhlel Mohamed,Tunisie,33.58,42,34,95,51,56,33.58,95.07,34,95,51,42,29,42,56.16879999999999,Oui,passable
GMC0000822,2022-06-22,Ondoa Chedjou,Cameroun,42.79,1,43,12,82,87,42.79,11.51,43,12,82,1,48,1,33.9524,Non,refusée
GMC0000823,2022-06-23,Djossou Adjovi,Bénin,44.51,4,45,79,52,57,44.51,78.61,45,79,52,4,51,4,47.9442,Non,refusée
GMC0000824,2022-06-21,Kiki Têko,Bénin,55.01,22,55,53,57,68,55.01,53.44,55,53,57,22,59,22,48.8186,Non,refusée
GMC0000825,2022-06-24,Gueye Amadou,Sénégal,28.86,1,29,32,79,56,28.86,32.24,29,32,79,1,63,1,34.0006,Non,refusée
GMC0000826,2022-06-20,Agbahoui Gbènè,Bénin,100.0,99,100,38,50,63,100.0,38.02,100,38,50,99,60,99,72.2606,Oui,bien
GMC0000827,2022-06-23,Diarra Youssouf,Côte d'ivoire,41.66,46,42,25,48,40,41.66,24.98,42,25,48,46,35,46,38.7768,Non,refusée
GMC0000828,2022-06-21,Tientcheu Owona,Cameroun,46.36,40,46,61,56,62,46.36,61.2,46,61,56,40,87,40,52.166399999999996,Oui,passable
GMC0000829,2022-06-21,Tiehi Tchakounté,Cameroun,72.33,67,72,49,45,44,72.33,49.03,72,49,45,67,27,67,58.33559999999999,Oui,passable
GMC0000830,2022-06-24,Faye Fatou,Sénégal,82.21,63,82,38,2,45,82.21,38.34,82,38,2,63,80,63,51.6796,Oui,passable
GMC0000831,2022-06-21,Diedhiou Anta,Sénégal,58.28,9,58,67,67,79,58.28,66.71,58,67,67,9,32,9,52.505,Oui,passable
GMC0000832,2022-06-23,Ndiaye Ousmane,Sénégal,48.12,54,48,100,34,96,48.12,100.0,48,100,34,54,44,54,63.4308,Oui,assez bien
GMC0000833,2022-06-22,Ebinda N'Gog,Cameroun,48.47,70,48,45,20,46,48.47,45.07,48,45,20,70,41,70,47.001400000000004,Non,refusée
GMC0000834,2022-06-21,Sanogo Mamadou,Côte d'ivoire,96.4,48,96,33,17,43,96.4,33.31,96,33,17,48,16,48,52.528800000000004,Oui,passable
GMC0000835,2022-06-22,Diallo Astou,Sénégal,31.17,49,31,35,62,44,31.17,35.23,31,35,62,49,61,49,41.8912,Non,refusée
GMC0000836,2022-06-24,Zarrouk Mohamed,Tunisie,41.49,54,41,92,63,100,41.49,92.21,41,92,63,54,82,54,64.71940000000001,Oui,assez bien
GMC0000837,2022-06-21,Slim Rached,Tunisie,36.23,62,36,73,17,33,36.23,72.88,36,73,17,62,70,62,49.1646,Non,refusée
GMC0000838,2022-06-24,Niang Ousmane,Sénégal,34.9,58,35,69,58,57,34.9,68.76,35,69,58,58,21,58,53.4248,Oui,passable
GMC0000839,2022-06-20,Kouassi Konan,Côte d'ivoire,100.0,33,100,27,36,21,100.0,27.13,100,27,36,33,72,33,52.2434,Oui,passable
GMC0000840,2022-06-20,Gervinho Song,Cameroun,50.51,12,51,35,80,52,50.51,34.9,51,35,80,12,5,12,42.4154,Non,refusée
GMC0000841,2022-06-21,Jebali Hamadi,Tunisie,28.34,63,28,26,46,44,28.34,25.53,28,26,46,63,32,63,38.113,Non,refusée
GMC0000842,2022-06-21,Traoré Adama,Côte d'ivoire,41.1,23,41,64,27,60,41.1,63.99,41,64,27,23,80,23,43.1762,Non,refusée
GMC0000843,2022-06-20,Odjo Koffi,Bénin,26.14,8,26,51,39,57,26.14,51.38,26,51,39,8,96,8,34.178000000000004,Non,refusée
GMC0000844,2022-06-20,Kalla Eto'o,Cameroun,89.79,60,90,77,42,78,89.79,76.59,90,77,42,60,21,60,70.81779999999999,Oui,bien
GMC0000845,2022-06-23,Boukhari Mohamed,Tunisie,50.01,7,50,2,76,63,50.01,2.23,50,2,76,7,57,7,32.806799999999996,Non,refusée
GMC0000846,2022-06-20,Moukandjo Tchuisseu,Cameroun,38.4,59,38,78,48,26,38.4,77.55,38,78,48,59,44,59,54.718999999999994,Oui,passable
